id,license,image_url,taxon_id
1924547,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/2353661/medium.jpg,36488
1932029,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/2363730/medium.JPG,36488
1942534,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/2378724/medium.jpg,36391
1947371,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/2385471/medium.jpg,36488
1956371,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/2397454/medium.JPG,36488
2041055,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/2467880/medium.jpg,36488
2041081,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/2467905/medium.jpg,36455
2041097,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/2467924/medium.jpg,36488
2041105,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/2467957/medium.jpg,36455
2041106,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/2467958/medium.jpg,36455
2275746,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/2555819/medium.JPG,36488
2375727,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/2646319/medium.jpg,36488
2377483,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/2648401/medium.JPG,36488
2390830,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/2662872/medium.jpeg,36488
2392828,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/2665722/medium.jpg,36488
2393328,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/2666433/medium.jpg,36488
2394891,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/2668405/medium.jpg,36488
2404623,,https://static.inaturalist.org/photos/2682509/medium.jpg,36391
2427006,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/2702415/medium.jpg,36488
2504215,,https://static.inaturalist.org/photos/2811641/medium.jpg,36391
2558971,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/2849812/medium.jpg,36488
2558986,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/2849832/medium.jpg,36488
2560046,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/2851666/medium.jpg,36455
2564432,,https://static.inaturalist.org/photos/2857611/medium.jpg,36391
2587736,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/2891391/medium.jpg,36455
2626033,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/2940889/medium.jpg,36488
2626331,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/2941339/medium.jpg,36488
2626332,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/2941341/medium.jpg,36455
2630034,,https://static.inaturalist.org/photos/2946911/medium.jpeg,36391
2635268,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/2954383/medium.jpg,36391
2635365,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/2954520/medium.jpg,36391
2643867,CC-BY-NC,https://static.inaturalist.org/photos/2966940/medium.JPG,36391
2653374,,https://static.inaturalist.org/photos/2981033/medium.jpg,36488
2686580,,https://static.inaturalist.org/photos/3020545/medium.jpg,36455
2686582,,https://static.inaturalist.org/photos/3020548/medium.jpg,36455
2704932,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3046434/medium.jpg,36391
2711889,CC0,https://static.inaturalist.org/photos/3055805/medium.JPG,36488
2780853,CC-BY-NC,https://static.inaturalist.org/photos/3152006/medium.jpg,36391
2785589,CC-BY-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/3159338/medium.jpg,36391
2805459,,https://static.inaturalist.org/photos/3186550/medium.jpeg,36488
2805462,,https://static.inaturalist.org/photos/3186554/medium.jpeg,36488
2852186,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3253417/medium.JPG,36455
2858152,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3261314/medium.jpg,36391
2899168,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/5140503/medium.jpg,36488
2899169,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/7677237/medium.jpg,36455
2899170,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/5140515/medium.jpg,36391
2899171,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/5140500/medium.jpg,36391
2899172,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/7677246/medium.jpg,36391
2899187,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/4694454/medium.jpg,36488
2951208,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3384988/medium.jpg,36488
2966451,,https://static.inaturalist.org/photos/3406636/medium.jpg,36391
2966931,,https://static.inaturalist.org/photos/3407337/medium.jpg,36391
2968611,,https://static.inaturalist.org/photos/3409441/medium.jpg,36391
2973111,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3415982/medium.jpg,36391
2978330,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3423167/medium.jpg,36488
2981459,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3427597/medium.jpeg,36488
2981463,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3427589/medium.jpeg,36488
2981823,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3428122/medium.jpeg,36488
2986421,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3433614/medium.jpg,36488
2998799,CC-BY,https://static.inaturalist.org/photos/3448904/medium.JPG,36455
3003394,,https://static.inaturalist.org/photos/3455405/medium.jpg,36488
3007742,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3459808/medium.JPG,36455
3010248,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/3462944/medium.jpg,36488
3021119,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/3476648/medium.jpg,36488
3021127,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/3476654/medium.jpg,36488
3058243,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3522723/medium.JPG,36488
3058290,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3522799/medium.JPG,36455
3058338,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3522892/medium.JPG,36488
3058343,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3522899/medium.JPG,36488
3084496,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3557781/medium.JPG,36391
3106737,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3589803/medium.jpeg,36455
3116504,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3603601/medium.jpg,36488
3121019,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3609479/medium.jpeg,36391
3144617,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3636414/medium.jpg,36488
3144623,,https://static.inaturalist.org/photos/3636427/medium.jpg,36488
3163906,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3658299/medium.jpg,36488
3167999,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3663284/medium.jpg,36488
3168102,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3663434/medium.jpg,36488
3169041,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3664791/medium.jpg,36488
3170778,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3666998/medium.jpg,36488
3172066,,https://static.inaturalist.org/photos/3668490/medium.jpg,36488
3172174,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3668595/medium.jpg,36488
3300432,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3814773/medium.JPG,36391
3308341,CC-BY-NC,https://static.inaturalist.org/photos/3823317/medium.jpg,36488
3322813,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/3838701/medium.jpg,36455
3322822,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/3838714/medium.jpg,36455
3323076,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/3839361/medium.jpg,36455
3361554,,https://static.inaturalist.org/photos/3881616/medium.jpg,36391
3371349,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/3892471/medium.jpg,36391
3411534,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3949047/medium.jpg,36488
3417021,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/3956941/medium.jpg,36488
3417081,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/3957068/medium.jpg,36488
3424478,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/3966792/medium.JPG,36455
3434116,,https://static.inaturalist.org/photos/3979046/medium.jpg,36488
3456457,,https://static.inaturalist.org/photos/4011553/medium.jpg,36455
3458025,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4013613/medium.jpg,36455
3463372,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4021595/medium.jpg,36391
3471167,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/4033275/medium.jpg,36488
3471168,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/4033265/medium.jpg,36488
3471346,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/4033341/medium.jpg,36488
3471352,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/4033363/medium.jpg,36488
3471362,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/4033401/medium.jpg,36488
3527950,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4109263/medium.jpg,36391
3537631,,https://static.inaturalist.org/photos/4122993/medium.jpg,36391
3538938,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4124660/medium.jpg,36488
3558937,CC-BY,https://static.inaturalist.org/photos/4138199/medium.jpg,36488
3563656,CC-BY,https://static.inaturalist.org/photos/4139264/medium.jpg,36488
3606708,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4169180/medium.jpg,36391
3647916,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4219581/medium.jpg,36455
3718279,CC-BY-NC,https://static.inaturalist.org/photos/4320907/medium.jpeg,36488
3726007,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/4328034/medium.jpeg,36455
3757186,CC-BY-NC,https://static.inaturalist.org/photos/4374942/medium.jpg,36391
3778474,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/4406862/medium.jpg,36455
3812229,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4455860/medium.jpg,36391
3824927,,https://static.inaturalist.org/photos/4472844/medium.jpg,36391
3825876,,https://static.inaturalist.org/photos/4474069/medium.jpg,36391
3829398,,https://static.inaturalist.org/photos/4478891/medium.jpg,36391
3830723,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4480825/medium.jpeg,36488
3830814,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4480955/medium.jpg,36391
3830837,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4480985/medium.jpeg,36488
3848001,,https://static.inaturalist.org/photos/4506073/medium.jpg,36455
3862714,,https://static.inaturalist.org/photos/4526638/medium.jpg,36391
3882913,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/4555750/medium.jpeg,36455
3903663,CC-BY-NC,https://static.inaturalist.org/photos/4588048/medium.jpeg,36488
3905819,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4590468/medium.jpeg,36488
3909231,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4595604/medium.jpeg,36488
3924092,CC-BY-NC,https://static.inaturalist.org/photos/4617535/medium.jpg,36391
3928151,,https://static.inaturalist.org/photos/4622999/medium.jpg,36391
3929598,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/4624302/medium.jpg,36455
3937585,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/4636542/medium.jpg,36455
3937590,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/4636546/medium.jpg,36455
3937593,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/4636550/medium.jpg,36455
3984693,CC-BY-NC,https://static.inaturalist.org/photos/4703196/medium.jpg,36391
3996080,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4718760/medium.jpg,36391
4029316,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4763456/medium.jpeg,36455
4032536,,https://static.inaturalist.org/photos/4768203/medium.jpg,36391
4038417,,https://static.inaturalist.org/photos/4777063/medium.jpg,36391
4049344,,https://static.inaturalist.org/photos/4795145/medium.jpg,36488
4050843,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4796871/medium.jpeg,36391
4058302,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4807470/medium.jpeg,36488
4060086,,https://static.inaturalist.org/photos/4810282/medium.jpg,36488
4060979,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/4811481/medium.jpg,36455
4061406,,https://static.inaturalist.org/photos/4812105/medium.jpg,36488
4064183,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4815961/medium.jpg,36391
4064387,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4816236/medium.jpeg,36488
4064790,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4816700/medium.jpg,36455
4102464,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/4873541/medium.jpeg,36391
4106874,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4880350/medium.jpg,36488
4107037,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4880556/medium.jpg,36455
4107044,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4880569/medium.jpg,36455
4108202,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4882315/medium.jpg,36455
4108228,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4882366/medium.jpg,36455
4111244,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4886891/medium.jpg,36391
4119076,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4898471/medium.jpg,36488
4151330,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4943566/medium.jpg,36455
4157147,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4951349/medium.jpg,36488
4157193,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4951356/medium.jpg,36488
4157270,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4951458/medium.jpg,36488
4157448,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4951705/medium.jpg,36488
4164463,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4957330/medium.jpg,36488
4164506,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4957333/medium.jpg,36488
4164520,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4957391/medium.jpg,36488
4164522,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4957396/medium.jpg,36488
4165321,,https://static.inaturalist.org/photos/4958336/medium.jpg,36488
4167915,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4962351/medium.jpeg,36488
4173631,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4970069/medium.jpg,36455
4174218,,https://static.inaturalist.org/photos/4970889/medium.jpg,36488
4174220,,https://static.inaturalist.org/photos/4970891/medium.jpg,36488
4174578,,https://static.inaturalist.org/photos/4971455/medium.jpg,36488
4180447,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4979616/medium.jpg,36488
4181763,,https://static.inaturalist.org/photos/4981400/medium.jpg,36488
4184226,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4984660/medium.jpg,36391
4185077,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/4985796/medium.jpg,36488
4205931,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/5014611/medium.jpg,36488
4210125,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/5021058/medium.jpg,36455
4239402,,https://static.inaturalist.org/photos/5066137/medium.jpeg,36488
4240875,,https://static.inaturalist.org/photos/5068563/medium.jpeg,36391
4243181,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/5072086/medium.jpeg,36488
